ID	Text	Labels
facebook_corpus_msr_1351226	"Vedo k anusar Hindu cow maans kha sakte hain..

RSS janta ko fool bana raha hai."	(OAG,GEN,NCOM)
facebook_corpus_msr_386899	दंगाई के कुर्सी में बैठ जाने से चरित्र नही सुधरता।	(OAG,GEN,NCOM)
facebook_corpus_msr_395095	बाबा के श्राप देने से ही पाकिस्तानी मर जायेंगे ।	(OAG,GEN,NCOM)
facebook_corpus_msr_364564	कब और कितने सर काटने के बाद कहां है वो एक के बदले दस सिर क्या वो सिर्फ चुनावी भाषण ही था	(NAG,NGEN,NCOM)
facebook_corpus_msr_690309	kapil ek bakwas comedian h..	(OAG,NGEN,NCOM)
facebook_corpus_msr_1724094	सोनु निगम को पुलिस थाने मे कल हाजीर होना है कल	(NAG,NGEN,NCOM)
facebook_corpus_msr_364612	"पाकिस्तान कॊ सबक सिखाना ही पड़ेगा...
 मोदीजी देश की जनता आपके  साथ हॆ धो डालो सालों कॊ विश्वास करो हिंदू क्या मुस्लिम क्या सिख क्या सब आपके साथ हॆ...बहुत हो गया अब देखा नही जाता..???"	(CAG,NGEN,NCOM)
facebook_corpus_msr_2082699	Aur lo Modi sarkar,ab ro lo poori Umar.	(CAG,NGEN,NCOM)
facebook_corpus_msr_1647547	20 lakh freedom fighter KO day do	(OAG,NGEN,NCOM)
facebook_corpus_msr_393983	Phle apne ko kamiyb banao... Bhai fir Islam duniya bad main soshna.	(NAG,NGEN,NCOM)
facebook_corpus_msr_347686	PM ko chunavi rally s fursat mile to army n desh ka bare m kuch kare.....prachar vahan ban gaye hein Modi	(OAG,GEN,NCOM)
facebook_corpus_msr_1450801	A aamaadmi parti sablogose phon karke abhise donesan magana surukardiya he to age abhito rasta bahutlamba hey	(CAG,GEN,NCOM)
facebook_corpus_msr_484480	chief cook - Rajdeep your history channel, t.v 9 telegu  is not good get me some thing good .......fed up watching the repeat telecast	(OAG,GEN,NCOM)
facebook_corpus_msr_403099	Sala rajniti karta hai pure Muslim bhi nahi hai yai	(NAG,NGEN,NCOM)
facebook_corpus_msr_386739	BJP ne tou cong ke neta apni party mai ley kar record bana diya hai neta ji ko ye pata nahi shayad ki apki party unko foolo ka haar pahnakar apna banati hai	(CAG,NGEN,NCOM)
facebook_corpus_msr_356489	Agar inke bas ki nahi hai toh Hume bhej do border	(NAG,NGEN,NCOM)
facebook_corpus_msr_1610620	Vidya  mustache is like two antennas now bzz bzz	(NAG,NGEN,NCOM)
facebook_corpus_msr_606203	साबित हो गया कि फ़िल्म के सफल होने के लिये अश्लीलता और बड़े नाम वाले हीरो की आवश्यकता नही है।	(NAG,NGEN,NCOM)
facebook_corpus_msr_403533	यह राजनेताओं की चाल है, जब फंसते हैं तो कमीने कहेंगे हनीट्रैप! कुछ खिला दिया, मुझको नंगा कर दिया, मेरी ईज्जत लूंट ली! गन्दी गन्दी हरकते की! उसे पता कैसे चला कि क्या हरकतें की? झूठे साल्ले ! पाप करके ऐडवान्स बचाव कार्य कर लेते हैं	(NAG,GEN,NCOM)
facebook_corpus_msr_387334	"जब जुल्म की बड़ जाती है हदे,
टूट जाती है तब सब्र की सरहदें ll
इन्न हुकुमतो का मर चुका है ज़मीर .
तभी तो जल रहा है स्वर्ग जैसा काशमीर ll"	(NAG,NGEN,NCOM)
facebook_corpus_msr_2082477	ISI me to tum khush ho hi, Lakin aisa nhi chalta rhega	(NAG,NGEN,NCOM)
facebook_corpus_msr_386850	To galati he is me Rahul j.n.u me jaa ke drasdrohe yo ke saath date he sir f saata ke liye ye Saata ke liye das ko Bach dage	(NAG,NGEN,NCOM)
facebook_corpus_msr_367779	मोदी जी कुछ करो आ आहे दिन आतकवादी हमले हो रहै।	(NAG,NGEN,NCOM)
facebook_corpus_msr_337517	N bne vhi thek hai ek kejri se desh presan hai	(NAG,NGEN,NCOM)
facebook_corpus_msr_731300	लेकिन isis और आतंकवादी संगठन से तो जरूर मेल खता है ये एक कड़वा सच है	(NAG,NGEN,NCOM)
facebook_corpus_msr_656302	Chor yaar 2 baar vejne k baad v nahi dikha to rehne de ...ankho wale andhe ..bhai tu dkha v hoga to bolega thore	(CAG,NGEN,NCOM)
facebook_corpus_msr_351338	Sahido k ghar walo ko santi nahi milegi jab tak ham log  inlogo ke ghar me ghus kar inko marege nahi  tak tak inki antama ko santi nahin milegi ..........maro salo ko......	(NAG,NGEN,NCOM)
facebook_corpus_msr_1111377	Bhakt nhi dikh rahe hai	(CAG,NGEN,NCOM)
facebook_corpus_msr_445670	Toh aapne un gareeb logon ki maut ke upper majaak udaa rahe ho haans ke...jo nasht hue woh gareeb log the...ameer log ko kuch nahi hua	(CAG,NGEN,COM)
facebook_corpus_msr_1425847	आज रात 7:30 बजे @NaghmaNDTV के साथ देखिये International Agenda :  ख़तरे में हैं इराक़ और चीन के अल्पसंख्यक	(OAG,NGEN,COM)
facebook_corpus_msr_383453	"Kohi maa.kohi wife apne admi ko Army nahi vegegi. 
Daily ka natak sahid sahid"	(CAG,NGEN,NCOM)
facebook_corpus_msr_360983	Post tabah krne se kuch nhi hoga 2 k badale 200 ko maro	(CAG,GEN,NCOM)
facebook_corpus_msr_917592	नोटबंदी से आतंकवाद, ड्रग तस्करी, माफियागिरी उसी तरह बंद हो गए हैं जैसे मोदीजी के आने के बाद लोगों के खाते में 15 लाख आ गए हैं।	(NAG,NGEN,NCOM)
facebook_corpus_msr_1646783	Bhai bahre hote to azaan kaise sunte. Azaan ki awaaz isiliye sunayee padti kiyounki azaan k awaaz se nind kharab hoti hai aur sena k merne ki awaaz usk family k aansoo inlogon ko sakoon deta hai tabhi sakoon se soye rahte hain inki nind nahi tutti inn awaazon se tabhi to ye log desh bhakt hain.	(OAG,GEN,NCOM)
facebook_corpus_msr_1724004	Sonu tu to chutiya nikla! Aaj se tere gaane sunna band!😠😬	(NAG,NGEN,NCOM)
facebook_corpus_msr_1450809	In saale netaoo ko apne apne chair ki fikr hai.. saalo... DUBB MARO TUM LOG...	(OAG,GEN,NCOM)
facebook_corpus_msr_656193	तू भौंको तो देशभक्ती हम बोले तो देशद्रोही।	(CAG,NGEN,NCOM)
facebook_corpus_msr_360401	Mulla hona aasan nhi hai galib ye to risto ka Mara hai... Bahan bhai K sath..... Bhai ammee K sath abbu beti aur bahan chudai ka mara had...	(CAG,NGEN,NCOM)
facebook_corpus_msr_1731638	लालू चारा खाया न इस लिये बुधी सटीया	(OAG,NGEN,COM)
facebook_corpus_msr_1360472	Aur jagannath mishra ke bare me keya khayal hai	(OAG,GEN,NCOM)
facebook_corpus_msr_399459	Surgical strike ka traylar tha pictur to abhi baqi h , bewakofo randin agr ye do mare unkay sath 5 ,6 aur thy woh kahan ma chudane gay buzdil bhag gay kia socho randin	(OAG,GEN,NCOM)
facebook_corpus_msr_496811	Jo mera hae! Mera to wo bhi nahin hae; to mujhay tumharay mahloon se Kia.	(CAG,NGEN,NCOM)
facebook_corpus_msr_1887398	chaliye baki ko noukri milegi 👍	(OAG,GEN,NCOM)
facebook_corpus_msr_395012	"Byan to tera bhi nahi aaya tha sukma pr
Aaj kyu bhok raha hi"	(NAG,NGEN,NCOM)
facebook_corpus_msr_452097	Jo taali bajaa rahe hai usko acha samajh mein aaya somg	(CAG,NGEN,NCOM)
facebook_corpus_msr_710055	Bhai tune aadhi baate galat likhi ha😂😂	(NAG,NGEN,NCOM)
facebook_corpus_msr_1432627	"देशभूमि उत्तराखण्ड की पहली जनहितों के लिए समर्पित सरकार को गिराने की भूल करने वाले सत्तालोलुपु नेताओं को रोके मोदी

नैतिकता की दुहाई देने वाले क्यों तिवारी, बहुगुणा के कुशासन, कुम्भ व स्टर्जिया प्रकरण पर मूक रहे

नई दिल्ली(प्याउ)। लोकसभा चुनाव 2014 में देश की जनता ने जहां मनमोहनी कुशासन से मुक्ति के लिए नरेन्द्र मोदी का ऐतिहासिक समर्थन दे कर पूर्ण बहुमत से सत्तासीन करने का कार्य किया। देश की जनता द्वारा सुशासन की आश में दिये इस समर्थन की आड़ में कुछ पदलोलुपु उत्तराखण्डी भाजपाई नेता देवभूमि उत्तराखण्ड में राज्य गठन के 13 साल बाद सत्तासीन पहली जनहितों के लिए समर्पित हरीश रावत की सरकार को गिराने के लिए नरेन्द्र मोदी को गुमराह कर रहे हैं। 
आज उत्तराखण्ड की जनता ने केन्द्र में आसीन रही मनमोहनी कुशासन को उखाड़ फेंकने व देश में सुशासन को स्थापित करने के लिए नरेन्द्र मोदी को खुला समर्थन दिया है। न की प्रदेश में राज्य गठन के बाद पहली बार जनांकांक्षाओं को साकार करने के लिए समर्पित हो कर काम कर रही हरीश रावत की सरकार को गिराने के लिए। 
देश के जननायक मोदी को इस बात का अहसास होगा कि उत्तराखण्ड में अब तक जितनी भी भाजपा व कांग्रेस की सरकारें रही (तिवारी, खण्डूडी, निशंक व बहुगुणा आदि )उन्होंने प्रदेश की जनांकांक्षाओं को साकार करने के बजाय उनका गला घोंटने का काम किया। 

ऐसे जनहितों को निर्ममता से रौंदने वाले कुशासको व गत वर्ष का केदारघाटी में आयी त्रासदी से उबरने में कारगर साबित हो रहे प्रदेश के वर्तमान मुख्यमंत्री हरीश रावत की सरकार को काफी आशायें है। जिस प्रकार से मुख्यमंत्री हरीश रावत ने अपने चंद महिने के शासन में कई जमीनी कार्य करके जनता के डममगाते विश्वास को पटरी में लाने का काम किया। उसके बाद प्रदेश की जनता को लगा कि पहली बार अपनी कोई सरकार सत्तासीन हुई है। खासककर जो सरकार गैरसेंण के सपने को साकार करने के लिए कृत संकल्पित हो, जो सरकार की जनता के सरकारों से उतर चूके विश्वास को पटरी पर ला सकती है, जो सरकार भ्रष्टाचारी नौकरशाहों व नेताओं के गठजोड़ पर अंकुश लगा सकता है। जो उत्तराखण्डी जनांकांक्षाओं को साकार करने के लिए कृत संकल्पित है। 
नहीं तो पूर्ववर्ती तिवारी, खण्डूडी, निशंक व बहुगुणा की सरकारों ने जिस निर्ममता से प्रदेश की जनांकाक्षाओं को रौंदने का काम किया था उससे जनता का विश्वास ही टुट गया था। जिस प्रकार से पूर्ववर्ती सरकारों ने मुजफरनगरकाण्ड के दोषियों को संरक्षण देने, गैरसैंण पर छलने, जनसंख्या पर आधारित परिसीमन थोपने, भ्रष्टाचार के कृत्यों से जनता को छलने का कार्य ही किया। प्रदेश की जनता में अभी कुम्भ घोटाले व स्टर्जिया घोटाले व बहुगुणा के कुशासन के दंश अभी भी व्यथित कर रहे है। ऐसे में नैतिकता की दुहाई देने वाले भाजपा के तमाम नेता चाहे खण्डूडी हो या निशंक या सतपाल महाराज इनमें से किसी को भी नैतिकता की दुहाई देने का हक नहीं है। ये नेता बताये कि ये लोग स्टर्जिया, कुम्भ प्रकरण , तिवारी व बहुगुणा के कुशासन आदि पर क्यों शर्मनाक मूक रखे हुए थे। क्यों इन्होंने मुजफरनगर काण्ड-94 के ेगुनाहगारों व मुलायम के कहारों को संरक्षण देने का काम किया। क्यों ने नेता अपने संकीर्ण स्वार्थ के पीछे प्रदेश को बांधों में डूबों कर बर्बाद करने के लिए जुटे हुए थे ? क्यों इन्होंने जनसंख्या पर आधारित परिसीमन पर मूक साध कर प्रदेश के हितों को रौंदने का कार्य किया।==============="	(CAG,NGEN,COM)
