ID	Text	Labels	words	sents	numbers	unknowns	punctuation	year	Gender
C101.931	"Date 17 faodng tiken ga bijoy ga adum koubiyo adu oiradi BJP vote leikha tana
pobada hena mateng oini..."	(CAG,NGEN,NCOM)	18	1	1	0	1	0	NGEN
C108.22	Duniya sebu meitei nipa leitrabo leitrabo ei pega	(CAG,GEN,COM)	8	1	0	0	0	0	GEN
C33.26	Thabal chongkhodana siro siro	(OAG,NGEN,NCOM)	4	1	0	0	0	0	NGEN
C130.3	"YARE KO!!! Noi aduwai kollup ki chatnabi se eina masak munna khnglabane!  
Nupi na mawa hnjin hnjin naiba.  
Nupa na nupi makhal makhal louba.  
Noi aduwai do angang oirikanda POLIO hidak pithakpada “EKAIBA KHNGNABA” hidak
amaga supplementary oina thadaba yadrabane.  
  
Pung 11 da hougatlaga pung 1 hotel tann na breakfast touba, sumang da
tulasibong faoba leitaba noidi VIRUS ne society asigi.  
  
Noibu louriba nupa duda noi noigi body adu nattabida atei kari piba
ngamjabage?  
Migi macha aduda lousing gyan, houna lonchat, chaokhatpa lambi da pubiba
ngmbro?  
  
Noi kharana NAGAMAPAL se loina chingtharabane. Second 5 fana mobile thadokpa
ngmdaba noina migi emung kaya thugaige hairino??  
  
Macha 3 suraba Biswajit na nggumba nupi koiraga hundoktradi Puja Elangbam
koirudro?"	(OAG,GEN,COM)	112	11	4	0	16	0	GEN
C101.85	Vote mayasidi manung hutnagi unabagi matmse khara sangdokadi nungaidouba	(NAG,NGEN,NCOM)	9	1	0	0	0	0	NGEN
C12.105	Neirehe	(NAG,NGEN,NCOM)	1	1	0	0	0	0	NGEN
C95.256	Mike Tyson.. Se kamai na	(NAG,NGEN,NCOM)	5	3	0	0	2	0	NGEN
C101.433	Raj bro salute	(NAG,NGEN,NCOM)	3	1	0	0	0	0	NGEN
C12.101	"yaode adubu mado para ama tambibaga chap manadrane phattaba thabkto wwrakpa
taba nattranae"	(NAG,NGEN,NCOM)	13	1	0	0	0	0	NGEN
C101.802	"[#MrRaj](http://www.youtube.com/results?search_query=%23MrRaj) gi counter
yamna fajakhi... 👍👍"	(NAG,NGEN,NCOM)	4	1	0	2	5	0	NGEN
C101.398	"Raj hujikti Eikhoi noigi power matmne aduna fjna neisilo question se Adumaina
hangjilo kok ngaohalo, Eikhoigi apambadi huranbasing Saohanbadune aduna
yarikhei Moise saohanba mayumdaga hankhraga Chaka Amata chaningba faodbido,raj
eigi request ti moikhoibu saohanba, moina saoraga eina Penna nok aga ngaihak
pothajabadune"	(NAG,NGEN,NCOM)	43	1	0	0	3	0	NGEN
C101.691	"Haha Bijoy ga Tikenga noi ani Modina moi yumda lak o haibne chatlo2 noi party
su puraga Ada"	(CAG,NGEN,NCOM)	18	1	1	0	0	0	NGEN
C95.323	"Eyamba Arshad si ngsina ahanbani, Social gi thbk myam ama yaojarure amukta
thengnajarktri, Kaidei faorklino kokpu ngao ene"	(NAG,NGEN,NCOM)	18	1	0	0	2	0	NGEN
C101.878	Mayan. Kaikuda. Pibise. Kaikunabu. Henna. Fani	(NAG,NGEN,NCOM)	6	6	0	0	5	0	NGEN
C101.861.1	Yengba yam warabni	(CAG,NGEN,NCOM)	3	1	0	0	0	0	NGEN
C101.351	"BJP nabu power pairaklaba madam ji Papu ji pumnamak behind the bar....cab na
Lanna uhangumsi karamna eikhoibu minority oihankhige haibadu khngminasi
....BJP na power pairaklaba huranba sing soidarabani..."	(OAG,NGEN,NCOM)	29	2	0	0	3	0	NGEN
C101.896.4	Party DA khngano Mi DA oina khnbiyo	(NAG,NGEN,NCOM)	7	1	0	0	0	0	NGEN
C10.107.1	@simple guy 🥱🥱🥱🥱🥱🥱	(NAG,NGEN,NCOM)	1	1	0	6	0	0	NGEN
C108.13	Loiredako kangleipak...minat na enat onkhraba...ko...	(CAG,NGEN,COM)	7	1	0	0	3	0	NGEN
C10.29	"Pangal nepa singcna good nugaina pallu kaina hairese makoi soidana meetei nupi
gi mathu lauge tauba oiramgani"	(OAG,GEN,COM)	17	1	0	0	0	0	GEN
C12.133	"Super I like it ... Actually it revenge minister biswajit second wife mother
revenge to first wife because of their individual problem"	(NAG,NGEN,NCOM)	21	2	0	0	1	0	NGEN
C101.904.3	"@Rajakumar Haobijam bjp ywriba misingna asuk ymna oidba nganglic som khngdrab
CAB matangd"	(CAG,NGEN,NCOM)	12	1	0	0	0	0	NGEN
C100.2	Ym chumme che echanthoi 👍❤️🔥	(NAG,NGEN,NCOM)	4	1	0	4	0	0	NGEN
C115.158	Wari saba yaba Bjp amatang hapadi fagadouni	(NAG,NGEN,NCOM)	7	1	0	0	0	0	NGEN
C12.90	"Nangna khallido nangi wakhal ni nangdi mayang leiramdradi nangchara hallani
nang d mayang gi mathi do namaida teiyu aduk wakhal pikpa mayang yaodradi
hingbayaroi nang gi wakhaldo"	(OAG,NGEN,COM)	27	1	0	0	0	0	NGEN
C101.960.5	"Khundongbam ATIYA MEITEI congress na chahi 15 pairakpada keimta semde haidi ng
chahi kayada poklakke .. tiddim road ki fibam kamai touramge hanna ima keithel
kamaina touramge .. lambi gi nakan2 yum thugairaga yum amada lakh kaya2no
piribado aduga lambi pakthokpado over bridge na alien na sabra hairak khora
atei"	(CAG,NGEN,NCOM)	48	5	3	0	4	0	NGEN
C101.697	"Hanndgi lairga leirba leibk c da,knnaba fngloidba act a c pass twraga kry
knnaduino"	(CAG,NGEN,NCOM)	15	1	0	0	1	0	NGEN
C95.391	"meitei pangal haibdi pangal singse meitei ningol gi mchani haibni meitei blood
ni.. meitei naga meitei nepali metei myang haidri keigino hairdine moidi
masagi marol lei as well as moidi meitei ningol gi blood ntte"	(NAG,NGEN,NCOM)	35	3	0	0	2	0	NGEN
C130.82	"Nasak aduk yamna fajarga nangna Bishwajit ta lei shilong da nupa amaga amuk
Hotel da leina toudouba saruk 1st. Ki da leibakta tamlambagi kainakharadi
kainakhare afaba nupa ama soiroidouba matu macha letaba yenghouba
yadaro.........?"	(CAG,GEN,NCOM)	34	2	1	0	2	0	GEN
C33.39	Manat natana manat sajaningbagini eikhoidadi nongmatsu was akanba 1ta hairakte	(OAG,NGEN,COM)	10	1	1	0	0	0	NGEN
C108.58	Ahm2	(NAG,NGEN,NCOM)	1	1	1	0	0	0	NGEN
C95.169	[33:00](https://www.youtube.com/watch?v=MctrCuBVOYM&t=33m00s)	(NAG,NGEN,NCOM)	0	1	2	0	5	0	NGEN
C12.154	"Nangsu adugumb ym pamb mi mali gyan yaodb mini phataba thabkto adum touhange
hairo phataba thabkto toudnba hotnagadbni khnglba"	(CAG,NGEN,NCOM)	19	1	0	0	0	0	NGEN
C101.388	"Oida padabi esana peisa tungsinjdwbabu modi sak tuna lairb leihndbd loire gas
400 /380 pirigeidfao loub ngamdb myam leiribni hwjikna 1000 hanbfao yaori
moina hek panbdagi lupa 2 dagi hwraga mayam punna peisa kyamukti kok kaikhei
mungsa markta fouduna peisa chatnei chatndegidasu yengu fajna neibne huingi
machasigsina lakpdagi luridi moise CAB se asukyam chatnahaniglisibu moikheise
kri krmb jadu twbikhrajatno"	(OAG,NGEN,NCOM)	55	1	4	0	1	0	NGEN
C101.545	"Khanabiyu June 18 thokpa matamda oikhiba saktamdu ningsingbiyuko india gi
policy makingda karigumba ama phaosemba yadaba mayamsina moi moi party dugi
huidouna khonglisi ekaidara khangde kok yaodaba mee hairagadi moini khangdriye
nakotu yaoradi meenasu usitpigadaba narinsu maphamchana leigadaba"	(CAG,NGEN,NCOM)	37	1	1	0	0	0	NGEN
C33.18	Kristen marmgino date keiya Da thokhiba thoifokno	(NAG,NGEN,NCOM)	7	1	0	0	0	0	NGEN
C101.817	Mathang ge manunghutna da D ibobi, gaikhangam vs biren, bhabananda😂😂	(NAG,NGEN,NCOM)	10	1	0	2	2	0	NGEN
C10.112	The best use of social media ....!!!👍👍👍	(NAG,NGEN,NCOM)	6	2	0	3	2	0	NGEN
C101.712	Oja Raj chak macha ama kouba yai	(NAG,NGEN,NCOM)	7	1	0	0	0	0	NGEN
C100.10	Ym chummi	(NAG,NGEN,NCOM)	2	1	0	0	0	0	NGEN
C115.166	Love you ❤😘 congress spoke person	(NAG,NGEN,NCOM)	5	1	0	2	0	0	NGEN
C101.638	"BJP se outersu innersu animk porni hybdi msana khngjrmmniko....khngmoidrne
mayam???"	(NAG,NGEN,NCOM)	11	1	0	0	2	0	NGEN
C101.709	San mayung thakpa partyda Vote piroi...	(CAG,NGEN,NCOM)	6	1	0	0	1	0	NGEN
C10.82	"Nungaina panba oiyu tekta kaidana nada yektabida leiba oiyu thungnarabni noi
ani"	(NAG,NGEN,NCOM)	12	1	0	0	0	0	NGEN
C101.856	"CAB CHTNBA YAROI..... MIYMN WARISE HWJK KHKKI NTTE. TUNGGI HYBNI CAB NA MNGJB
PROVE PIYU HYRD PIBA NGMLOI BUT AFTER CHAHI KHARAG MTUNGD GEOGRAPHICAL WAR NI
TWRK ESE TPN2 POISON GI TYPTA."	(OAG,NGEN,NCOM)	32	3	1	0	3	0	NGEN
C115.181	"GOVT SU WAKHAL TARABANI GOVTTA AMADI CSO BU THOUNA HAPNABA AKANBA KHONGJANG
HOURASE"	(CAG,NGEN,NCOM)	13	1	0	0	0	0	NGEN
C10.140	NungAina nungcnan leiminnw thamoibu sengnw kannbu keidwb ngmgdge	(NAG,NGEN,NCOM)	8	1	0	0	0	0	NGEN
C101.573	BJP yaohnbsisu fei makhoigi apangba kok to khangtopnba	(CAG,NGEN,NCOM)	8	1	0	0	0	0	NGEN
C101.393	Mp election 2019 gise BJP amata karoi inner da	(NAG,NGEN,NCOM)	8	1	0	0	0	1	NGEN
C101.617.4	@Nandini Khaidem CAB pambana kanano pamdabasingna kanano khndoklo	(CAG,NGEN,NCOM)	7	1	0	0	0	0	NGEN
C95.70	Jalal se afaba mee d nte masak se kuchu sengde ngda cjakhro	(CAG,NGEN,NCOM)	12	1	0	0	0	0	NGEN
C130.129	theater twbadu d tasengna nungaijady moi manung gi wari khngdrasu,	(CAG,NGEN,NCOM)	10	1	0	0	1	0	NGEN
C12.103.1	"ermdmgi chtneinena afaba thbk twbana amani mtt mta set yade hynaga leibro hyse
adudi yam thi chwkhttena mtt mta set yade hyradi ermdm chwkhtpa kwde
chwkhttaba kwe semdokpa drkar taraba lm khngedana"	(CAG,NGEN,NCOM)	32	1	0	0	0	0	NGEN
C95.389	ereicha meitei pangal mkhei like amata nmbiu pakistanidi nambiganu	(CAG,NGEN,COM)	9	1	0	0	0	0	NGEN
C101.37	"Namaimathu gi Bjp namaimathu gi bijoy.... Menai nang menai adum oiraga lelu
napunsido..."	(OAG,NGEN,NCOM)	13	2	0	0	2	0	NGEN
C95.78	"Anchor na oja jalan dada ngangbagi khudongchaba pire, oja arshad na ngangba
matamdana loisindringeida jalanna thathalle, masi nungaite.oja jalan na
pangluda lusilhalle english kasina yomle ngangbada."	(CAG,NGEN,NCOM)	26	1	0	0	3	0	NGEN
C101.327	Eidi pabung narada pire	(NAG,NGEN,NCOM)	4	1	0	0	0	0	NGEN
C101.180	Eidi BJP Yam nungshi.	(OAG,NGEN,NCOM)	4	1	0	0	1	0	NGEN
C10.51.1	Hai2 dailok c d suren bu mnleko theda 🤣🤣🤣🤣🤗🤗🤗🤗	(NAG,NGEN,NCOM)	8	1	1	8	0	0	NGEN
C105.32.1	"@MixVidz Entertainment Lucifer gi manai sa noi sidouba kuidra bane ... eshore
da changba nattana upai umta leite ...leisu leiroi...."	(OAG,NGEN,COM)	18	1	0	0	3	0	NGEN
C95.190	"Meitei pangal oigera pangal oigera Muslim oigera ei Manipuri knano chagat2
twric  
Nsha2gi apm2ba hynaro keino noina issue sagatlic Amuk JAC semkani ko thi pkte
ko wai.. Iam a proud Pangal of Manipur💪"	(CAG,NGEN,NCOM)	35	3	3	1	2	0	NGEN
C108.50.1	"@Sunita Devi hoi chumme yam fajei moigi luhongba j nungaina leiba oisano, eina
pamdri c na karigum nupa do lairaba kuli oiramma d kamai toudonoba fajana
amata haibira oi viral bu cht ni"	(CAG,GEN,NCOM)	32	1	0	0	1	0	GEN
C101.282	Pelle BJP spokeperson singsi praja gyan tarase	(CAG,NGEN,NCOM)	7	1	0	0	0	0	NGEN
C101.187	"Bjp nakhoiji tiken haiba asaba proffessor asi nattradi leijadraba. Mana magi
khudei meena mullaga segaibadouna pangsaoda saoribasi karigino.congress na
lemna lemna ngangi tiken na sanggat sanggattuna ngangi masibu lairik laisu
heiba matoura. Tiken na khatnadaba mee amata leitre. Ma cheksinba fei nongma
ma singeibak chani."	(OAG,NGEN,NCOM)	45	4	0	0	4	0	NGEN
C101.653	"Houjikti bjp gi mee bu oiradi pangfuda funingi kanahi modi amit biren aduga
ngashi lak e ba HUI anisidi hatlasu pelloi.."	(OAG,NGEN,NCOM)	21	2	0	0	2	0	NGEN
C101.48	"Pro RAJ hai ge....  
neire question & counter ym neikhi🤣🤣🤣"	(OAG,NGEN,NCOM)	9	1	0	3	2	0	NGEN
C101.246	Beware of congress too , it's a wolf in sheep clothing more dangerous than BJP	(NAG,NGEN,NCOM)	14	1	0	0	1	0	NGEN
C12.100	Ganja thakpa malle ebung o	(CAG,NGEN,NCOM)	5	1	0	0	0	0	NGEN
C105.28	"Nungtigi asigumba zisus ta ming onba mee masing yamlabani, eikhoigee puwari
mayek sengna libihoudaba aduna oirakliba aonbani. Matamgee khongleini,
enkhatlakliba youth singda meetei puwari khnghanba tangai fade,
thillabani....."	(OAG,NGEN,NCOM)	28	2	0	0	5	0	NGEN
C33.35.1	"Syringe na thillambagine nupido thabal chongbada paige yadabagi... Acid attack
su twee.. Khngde2 jat2 se hekta twii.. Pigae yadrasu fazana hirga loire...  
Adubu cgi video cna adum twza leirbne.. One sided oibne achum aran khngdana...
Yam taningde"	(OAG,NGEN,NCOM)	37	10	2	0	9	0	NGEN
C108.96.1	Proud to be Meitei👍	(NAG,NGEN,NCOM)	4	1	0	1	0	0	NGEN
C115.142.1	chummi	(NAG,NGEN,NCOM)	1	1	0	0	0	0	NGEN
C101.408	"MANIPUR gee chaoraba issue ama oiriba CAB gee matang asi ningthina digest
touba amadi changani masigee demerit and merit su lei masimakna CAB bu
sougatli pammi haibadi natchade masida POLITICAL party gee politicians singna
masida neinaba asina miyamda mayek sengdaba Mami amadi tattana tahalli aduna
miyam praja singda ningthina masigee maramda social platform amada big
discussion amadi mathou Tai Amana amada counter touba Amana amuk amada counter
toubanadi khak solution amadi people gee welfare oiroi haibasi eigee opinion
da fangba findings Ni masida adomgee opinion amatang"	(NAG,NGEN,NCOM)	86	1	0	0	0	0	NGEN
C95.451.1	"@Surshan Sadokpam keino naha,Pig si Dirty animal ni😬Ym charunu oklamchat
chtlakkni.San chao masa nanbni."	(CAG,NGEN,NCOM)	16	2	0	1	3	0	NGEN
C101.566	Ym thina wabini...., pkte haibase crime ntte	(NAG,NGEN,NCOM)	7	1	0	0	2	0	NGEN
C12.84	Bro ym nungai ado bro Da bir gi video do amuktng yenghnninge	(NAG,NGEN,NCOM)	12	1	0	0	0	0	NGEN
C33.5	Chumna leijaramba ojradi Furoi ne Huranbei Oiramni ne Huranbasa menai macha	(OAG,NGEN,NCOM)	11	1	0	0	0	0	NGEN
C101.848	"[#BJP](http://www.youtube.com/results?search_query=%23BJP) c manghnkhrac
Manipur people mymna ntrade ekhoi hengfm hairaroi moige knnb lwnb hotnreknd"	(CAG,NGEN,NCOM)	13	1	0	0	4	0	NGEN
C101.531	"I must say Raj Nongthombam is probably the best news anchor in Manipur. He has
tremendous knowledge on most of the topic, unbiased and fluent. He should be
honored and awarded for the best news anchor in Manipur for the next 10 years."	(NAG,NGEN,NCOM)	42	3	1	0	4	0	NGEN
C115.22	Thanks to oja Hareshwor for your idea of future Manipur.	(NAG,NGEN,NCOM)	10	1	0	0	1	0	NGEN
C101.316	"Hmmm... Delhi daju leigi janu Maharashtra daju thmgi janu.. do chahi 1 gi
mtung dadi Manipur da loi leirm mni.. mrm di leiba nungaiba mfm thiba da...
hoo twro2.. CAB 2016 support twriba mi(BJP) gei do nacha nupi mym do mapan dei
chng ngkpa nupa singdu dagi mshk fajaba peisa paiba khnhwge hyro adukym CAB
2016 support twi dubu.."	(OAG,NGEN,NCOM)	57	8	1	0	11	2	NGEN
C106.28	"kangleipak se kangleichot lollae kare no tungge khallo punse se ym sangbanae
tungge khitang khallo"	(CAG,NGEN,NCOM)	15	1	0	0	0	0	NGEN
C101.487	"adu tiken bijen cab tu sukhap haptradi yadrabra skthu noidi yam kangyettu
keidoino...."	(OAG,NGEN,NCOM)	13	1	0	0	1	0	NGEN
C101.575.1	1	(NAG,NGEN,NCOM)	0	1	1	0	0	0	NGEN
C10.118	"Yammma nnungyna panba oiro cda yetkena khlldi kok yaodbei wni meitei Muslim
hyb amamuk nungcbd khyde"	(NAG,NGEN,NCOM)	16	1	0	0	0	0	NGEN
C12.7	"Ebungo nang ym ware ILP haije Mayang tanje haiba natte Cangaiba Mitopto permit
pairaga thamse haibane menai"	(CAG,NGEN,NCOM)	17	1	0	0	0	0	NGEN
C95.434.5	"@Shantikumar Ningthouja  
Manipuri meitei ningol gi chada nongda Islam dharma bu chtliba muslim singbu
pangal haina khangnei.  
Aduga Islam dharma bu chatliba prithivi gi mfm khudingmkta $including manipur)
khundariba miyoisingbu muslim haina kwi..!  
Khudm oina Hwjik Delhi da pokpa delhi d belong twba mpa mpa muslim ama manipur
d leirabdi madu pangal hairoi only muslim khk haigani.  
Simply, All pangal are muslim, but all muslim are not pangal."	(NAG,NGEN,NCOM)	67	6	0	0	10	0	NGEN
C95.468	Anchor c di....	(NAG,NGEN,NCOM)	3	1	0	0	1	0	NGEN
C95.415.1	Haha nice 2	(NAG,NGEN,NCOM)	2	1	1	0	0	0	NGEN
C10.179	"Dharmadi miobane sembane..hakchangda cheliba edi amatane.ei esamak dr ni
hospitalda kapiba e khudingmak dharma thidana kapi nongmata muslimna muslimgi
e meiteina meiteigi e thinade.naba faraga loina haraonei aduga karigi
yumpanbadana dharma khairiba.nungaiyaifana pallo puncgi kainaganoi eikhoisu
nakhoigidamak leire."	(CAG,NGEN,COM)	39	3	0	0	3	0	NGEN
C115.190.1	"Mizoram , Nagaland , meghalaya , Sikkim na masage regional political party loi
lei Kai sarkar Pai , Manipur ji ji da loisinle ...."	(CAG,NGEN,NCOM)	19	1	0	0	5	0	NGEN
C115.214	"Laotokpa ngamdri se eerang lakladi sir. N samaajik ta prajase (miyamse)
chatkhrani khangbnani. Sir. Samarjina yaifare"	(NAG,NGEN,NCOM)	16	4	0	0	5	0	NGEN
C101.895.2	"Mandeda ng congress ki worker malli, khuhaido politics sanei ebo ng hahahaha
yam diplomatic oi. Bjp gi worker oirasu khire congress ki worker oirasu khire
minai oiningdradi kaiku gi worker ra nara gi worker ra ama oiyo"	(CAG,NGEN,NCOM)	37	2	0	0	2	0	NGEN
C95.442	Hourey... Pangal ge amuk...	(NAG,NGEN,NCOM)	4	2	0	0	2	0	NGEN
C108.120.1	"@nganthoi oinam fei2 mot tinaba wakhl mnava mayang machaduga nungy yaifana
panbiyu"	(CAG,NGEN,NCOM)	11	1	1	0	0	0	NGEN
C115.86.1	Hoi	(NAG,NGEN,NCOM)	1	1	0	0	0	0	NGEN
C10.28.4	"@Rose chanu oi ng c khngle kym lrk hyge hybadu nasana ereba wheisingdu nasana
pjba thokpra hna yngo lamsa heithu sa b ng na erk edu bu Chinese marol lo
🤮🤮🤮🤮😂😂😂😂😂😂😂 iss2 nupigi mnmdane nupa na nwre c gaina nayungfw chmdab nakhoina
su wjwgasu ngang sare hoi noi c ym twningba nttene future pllr uningbagi
twrene noiga leiminaba c hkchng myng ym taiko sanda hraga san mappi huida hyra
huibi hwdong da hraga hwdong mppi namaidu t c na kntht pada wnthne🤣🤣🤣🤣🤣🤣🤓🤓🤓🤓"	(OAG,NGEN,NCOM)	80	1	1	21	0	0	NGEN
C95.401.3	@Goon Batman47 Deepak	(NAG,NGEN,NCOM)	2	1	1	0	0	0	NGEN
C101.892	BJP amadi CONGRESS ta vote piba mesing c masana masabu gadhane haija ngaktane	(CAG,NGEN,NCOM)	13	1	0	0	0	0	NGEN
C115.60	Khoid kijarehy manipuri da leidwba ka bing kokta oina chtlge	(CAG,NGEN,NCOM)	10	1	0	0	0	0	NGEN
C101.703	Bjp si puna Africa da oina tharasi	(CAG,NGEN,NCOM)	7	1	0	0	0	0	NGEN
C106.16	"Leibak ke minister ama loiraga nupi bu sanapot oina khnba Ng ge nupi atombii
da Ng na twreba do Ng ge nacha nupi singdasu thokpa oiyu lai da neja ge
nungtii ge"	(OAG,GEN,NCOM)	32	1	0	0	0	0	GEN
C101.601	"Hoi mathang congressna palladi (Bjp Scrape Out)Bill 2020 ama soidana pass
tougani"	(NAG,NGEN,NCOM)	12	1	0	0	2	1	NGEN
C108.120	"Thamoisu senglamba yai peisha su maymbudi pairmgani adubu meitei nupi ama
oirga poknafamgi maparibu miraiba sidi ftteko nggumba meitei nupi loinamkna
lamdamnarak ladi manipur se kei oigani amadi meitei furup t kadaida leikhini
mangkhiba hybse masana tbni😅😅😅"	(CAG,GEN,NCOM)	37	1	0	3	0	0	GEN
C95.460.1	Kare amata leitai thumutai	(NAG,NGEN,NCOM)	4	1	0	0	0	0	NGEN
C105.24	"Comment pibasing se karisu khngdba yam leire, jesuna praman oina miyam da
osotak pibda kanasu lousinba ngmdbni . Eikhoi na hybasu angangsing khngaroi
matam mqnge peisa mangaga tokani"	(CAG,NGEN,NCOM)	27	2	0	0	2	0	NGEN
C101.338.1	😂😂😂😂	(NAG,NGEN,NCOM)	0	1	0	4	0	0	NGEN
C101.847	Yare yare	(NAG,NGEN,NCOM)	2	1	0	0	0	0	NGEN
C95.324	Sm Jalal👍👍👍👍	(NAG,NGEN,NCOM)	2	1	0	4	0	0	NGEN
C95.435	Sir Arsad Mamangi history muna neinaraga wa nganabiyu .natragadi tabada penday	(CAG,NGEN,NCOM)	11	2	0	0	1	0	NGEN
C10.135	"Pukning wakhl thawai hkchangna pamduna khnjaba nungcbaduga thungnabaduna henna
fei,Muslim eikhoinadi meitei nupi kayamrum lwbaa yaraga muslim nupina meiteida
leibada thingisingse ei tasengna yaningde.Eche ana ayek yawdana nungai yaifana
panba oiyuko😊😊😊😊"	(NAG,NGEN,NCOM)	33	2	0	4	2	0	NGEN
C101.714	Chopa ko bjp wedro 2	(CAG,NGEN,NCOM)	4	1	1	0	0	0	NGEN
C101.312	"BJP gi wasingse tabda khoidouga thitle , sk.... U hngliba wahngdugi paokhum do
piyo ;"	(CAG,NGEN,NCOM)	13	2	0	0	3	0	NGEN
C12.141.2	HAJUR OINAM like u	(NAG,NGEN,NCOM)	4	1	0	0	0	0	NGEN
C101.755.1	"Opinion ni ko eigisu somsibu cab asigi matangda gyan tabada chinglira nattraga
tadabada chinglira"	(CAG,NGEN,NCOM)	14	1	0	0	0	0	NGEN
C95.342	"Acge Jalal se makokse nongmata fana khnba ngmdrabni.. .. rohinga ga kok ka chp
manabni..cda leiraga pakistange radio channel thiramdw manli.."	(OAG,NGEN,NCOM)	21	8	0	0	8	0	NGEN
C130.146	"Knagi wabu tagadwriba knanbu chumdwriba lalliba gyan tade khra Amna hai mphi
marol ywdana Shillong g hoteldagi phabniju hai.ware2 penle3 noi kumheije."	(CAG,GEN,NCOM)	22	1	2	0	1	0	GEN
C101.232	"Chbeng2 ngangbgi mathw tadeda mac mtangdadi kna knno loi khangngbni.congress
su yningde adubu bjp nadi henjinle amuk north east ti moina suknung
nungcde.puncgisu thdaroi bjp dadi"	(CAG,NGEN,NCOM)	26	1	1	0	0	0	NGEN
C95.296	Eisu ngashudagi history erani....	(NAG,NGEN,NCOM)	4	1	0	0	1	0	NGEN
C95.122	Oja jalal n hairibsy ei gi opinions da di ym fajei	(NAG,NGEN,NCOM)	11	1	0	0	0	0	NGEN
C101.953	"Puncn hingiigei bjp dadi vote piraroi centre da cong naga pairga mta neirkpdo
yengningrey da minai singse for me goona vote for pabung nara"	(CAG,NGEN,NCOM)	24	1	0	0	0	0	NGEN
C101.578	"Eigi comment si yninglgdi like twbirk pabung Nara khuwaidgi mtik chai haibdi
aymbna khngnre adubu mna CPI da sum leplbnina success oibdi thjde public and
party gi skti haibsu leibnina, Congress ta jum twrga leplmldi mbu nmthba ngmba
MP Manipur gi leirmloidra khlli CM biren fwba jum twrga oirklini CM"	(NAG,NGEN,NCOM)	50	1	0	0	1	0	NGEN
C101.797	"Oja Bijoy, Asylum laws doesn't make someone a citizen! Do they? Asylum seekers
are granted refugee status after asylum is granted. They even have
restrictions on healthcare access and many other prohibitions implied too.  
CAB is making those people a citizen! Isn't it?"	(NAG,NGEN,NCOM)	43	6	0	0	7	0	NGEN
C101.295	BJPgi wa se di sup ya yaningde	(CAG,NGEN,NCOM)	7	1	0	0	0	0	NGEN
C100.28	"Ngangliba midugi intention do yenglaga loire atoppada meaning do complicate
oihallanu yare lila da sijannarkpadgi twnrkpni mase waheidu ym lalle
khntaragadi lilad matungd adugumb sijannadnb mari leinab authority d complain
simple as that"	(CAG,NGEN,NCOM)	33	1	0	0	0	0	NGEN
C106.38.1	😂😂😂😆 Wanthare 😆	(NAG,NGEN,NCOM)	1	1	0	5	0	0	NGEN
C101.789.1	No 2 da tourase	(NAG,NGEN,NCOM)	3	1	1	0	0	0	NGEN
C101.336	Bjp go go	(CAG,NGEN,NCOM)	3	1	0	0	0	0	NGEN
C105.32.5	"@MixVidz Entertainment Noigi Hindu se yamna nokning e hahaha.... so funny...
you people are worshipped Stone Mountain Hills Water Python Snack Cobra 🐍
hahaha.... so funny hahaha..."	(CAG,NGEN,COM)	25	1	0	1	4	0	NGEN
C100.42.1	Nupina nupi knkhtkadra hyra swaisidi nupi cdabada nupisu ywbiri	(CAG,NGEN,NCOM)	9	1	0	0	0	0	NGEN
C33.50.1	ALHAJ LASKAR kasubigi meiteini	(OAG,NGEN,COM)	4	1	0	0	0	0	NGEN
C101.844.1	Hate politics	(CAG,NGEN,NCOM)	2	1	0	0	0	0	NGEN
C101.606	"Bjp gi d nimaichand,bijoy, tiken na yaifare....noi ahumna bjp maithinaba
hotnabada mateng pangbibei thagatchari......saksingsi d....peng choiba
ngakta...."	(CAG,NGEN,NCOM)	21	1	0	0	6	0	NGEN
C95.95	"magi magi pukning wari linare,kharaga kuiradi meitei aikhoigi leifambu
leigadra kijare ,oh"	(CAG,NGEN,COM)	13	1	0	0	2	0	NGEN
C95.128	"Mr muivah muba jalal wah2 manipuri Muslim hairasu Yaina keisu kaide obc
reservation loubiranu na refugee gi type ta lei u na Kei kaige"	(CAG,NGEN,NCOM)	24	1	1	0	0	0	NGEN
C115.70	"Naga gi lam ni Naga gi ni noi lam nate ayet pa P nu keigino noi lam sw natana
yet lise"	(CAG,NGEN,COM)	21	1	0	0	0	0	NGEN
C10.114	"Nunagiba yaifabata oiu tungi puncda drmana khaide nungcbada meiteina pangal
lwba yade haiba leitbne"	(NAG,NGEN,NCOM)	14	1	0	0	0	0	NGEN
C101.934	"BJP noisu non-manipuri amana vote karak aga kanda miyamna hairise yaningak
kani."	(CAG,NGEN,COM)	12	1	0	0	1	0	NGEN
C108.86	"Chtkhib yy eermdm thdoklmlg adubu try not to come back from mayang leipak with
full of tears..."	(OAG,GEN,COM)	17	1	0	0	1	0	GEN
